id,subject,education_level,chapter,topic_name,reference_component,component_type,student_note_evidence,label,numeric_score,is_hard_negative,source_type,source_reference
REC-MAT-00808,Mathematics,Class 12,Integrals,Integration by Parts,Integration by parts formula is int(u * dv) = u * v - int(v * du) with ILATE rule for selecting first function u.,formula,Key Point: Derivative of sin(x) is cos(x) and integral of cos(x) is sin(x) + C. [Summary],MISSING,0.0,False,NCERT Textbooks,"NCERT Class 12 Mathematics Part 2, Chapter 7, Section 7.5"
REC-CHE-00426,Chemistry,Class 12,Haloalkanes and Haloarenes,SN1 vs SN2 Nucleophilic Substitution Mechanism,"SN1 mechanism involves carbocation intermediate with inversion/racemization, while SN2 involves concerted single-step transition state with complete inversion.",process,- SN1 proceeds via 2 steps with carbocation intermediate giving racemization. SN2 is 1 step concerted backside attack giving stereochemical inversion of configuration.,FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Chemistry Part 2, Chapter 10, Section 10.7"
REC-PHY-00166,Physics,Class 12,Electric Charges and Fields,Field Inside a Thin Spherical Shell,Electric field inside a uniformly charged thin spherical shell (r < R) is strictly zero (E = 0) because enclosed charge is zero.,core_concept,Exam Revision: Spherical shell has surface charge density sigma. (Important for final exam),PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 1, Section 1.15.3"
REC-BIO-00670,Biology,Class 12,Principles of Inheritance and Variation,Mendel's Law of Segregation,Mendel's Law of Segregation states that allele pairs separate during gamete formation so each gamete carries only one allele for each gene.,core_concept,"Exam Revision: Law of segregation: during meiosis gametogenesis, the two alleles of a gene pair segregate cleanly so each haploid gamete receives only one allele. (Important for final exam)",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Biology, Chapter 5, Section 5.2.1"
REC-GEO-01051,Geography,Class 11,Fundamentals of Physical Geography,Locating Tectonic Plates on World Map,"Locating and mapping major tectonic plates (Pacific, Eurasian, African, Indo-Australian, North American, South American, Antarctic) on a world map.",process,"Note: World map plate locations: Pacific, Eurasian, African, Indo-Australian, North/South American, Antarctic plates. [Ref: NCERT Chapter notes]",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 4, Section 4.4.1"
REC-MAT-00843,Mathematics,Class 12,Matrices and Determinants,Inverse of a Matrix,Inverse of a square matrix A exists if det(A) != 0 (non-singular) and is calculated by A^(-1) = (1 / det(A)) * adj(A).,formula,"Note: Determinant of 2x2 matrix [[a,b],[c,d]] is ad - bc.",MISSING,0.0,True,NCERT Textbooks,"NCERT Class 12 Mathematics Part 1, Chapter 4, Section 4.5"
REC-MAT-00864,Mathematics,Class 11,Limits and Derivatives,First Principles Derivation,Derivative of function f(x) from first principles is f'(x) = lim_{h->0} [f(x+h) - f(x)] / h.,derivation,Key Point: First principle of derivative: f'(x) = lim(h->0) [f(x+h) - f(x)] / h. Derives rate of change from secant slope limit. [Summary],FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Mathematics, Chapter 13, Section 13.5"
REC-CHE-00406,Chemistry,Class 11,Equilibrium,Le Chatelier's Principle,"Le Chatelier's principle states that if a dynamic equilibrium is disturbed by changing concentration, pressure, or temperature, the system shifts to counteract the disturbance.",core_concept,Exam Revision: Exothermic reactions shift left when temperature is increased. (Important for final exam),PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Chemistry Part 1, Chapter 7, Section 7.8"
REC-CHE-00290,Chemistry,Class 12,Chemical Kinetics,Arrhenius Equation,Arrhenius equation k = A * exp(-Ea / (R * T)) describes temperature dependence of reaction rate constant k.,formula,- ln(k2/k1) = (Ea/R) * (1/T1 - 1/T2) derived from Arrhenius equation.,FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Chemistry Part 1, Chapter 4, Section 4.5"
REC-GEO-01126,Geography,Class 11,Landforms and their Evolution,Agents of Gradation and River Landforms,"Running water as a geomorphic agent creates erosional landforms (V-shaped valleys, waterfalls, gorges) in youthful stage and depositional landforms (deltas, alluvial fans, levees) in old stage.",process,"Exam Revision: Glaciers form U-shaped glacial troughs, cirques, and moraines. (Important for final exam)",MISSING,0.0,True,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 7, Section 7.2"
REC-PHY-00048,Physics,Class 12,Electrostatic Potential and Capacitance,Parallel Plate Capacitor,Capacitance of a parallel plate capacitor in vacuum is C = (epsilon_0 * A) / d where A is plate area and d is separation.,formula,Key Point: Current in a conductor is proportional to applied potential difference. [Summary],MISSING,0.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 2, Section 2.8"
REC-MAT-00883,Mathematics,Class 11,Limits and Derivatives,First Principles Derivation,Derivative of function f(x) from first principles is f'(x) = lim_{h->0} [f(x+h) - f(x)] / h.,derivation,Note: Product rule for derivatives: (u v)' = u' v + u v'.,MISSING,0.0,True,NCERT Textbooks,"NCERT Class 11 Mathematics, Chapter 13, Section 13.5"
REC-PHY-00168,Physics,Class 12,Electric Charges and Fields,Field Inside a Thin Spherical Shell,Electric field inside a uniformly charged thin spherical shell (r < R) is strictly zero (E = 0) because enclosed charge is zero.,core_concept,Key Point: Spherical shell has surface charge density sigma. [Summary],PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 1, Section 1.15.3"
REC-PHY-00029,Physics,Class 12,Electrostatic Potential and Capacitance,Parallel Plate Capacitor,Capacitance of a parallel plate capacitor in vacuum is C = (epsilon_0 * A) / d where A is plate area and d is separation.,formula,Capacitance is the ratio of charge Q to potential difference V. (refer to diagram for full details),PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 2, Section 2.8"
REC-BIO-00561,Biology,Class 11,Cell: The Unit of Life,Fluid Mosaic Model of Cell Membrane,"Fluid mosaic model describes cell membrane as a phospholipid bilayer with polar hydrophilic heads outside and nonpolar hydrophobic tails inside, with embedded proteins.",definition,Mitochondria are double membrane bound organelles responsible for ATP synthesis.,MISSING,0.0,False,NCERT Textbooks,"NCERT Class 11 Biology, Chapter 8, Section 8.5.1"
REC-BIO-00637,Biology,Class 12,Molecular Basis of Inheritance,DNA Double Helix Structure,"Watson and Crick DNA double helix model features antiparallel polynucleotide chains with complementary base pairing (A=T with 2 H-bonds, G=C with 3 H-bonds).",definition,"DNA consists of nitrogenous bases adenine, guanine, cytosine, and thymine. (refer to diagram for full details)",PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Biology, Chapter 6, Section 6.1"
REC-PHY-00136,Physics,Class 12,Electric Charges and Fields,Field Due to Infinitely Long Straight Wire,Derivation of electric field due to infinitely long wire using Gauss's Law yielding E = lambda / (2 * pi * epsilon_0 * r).,derivation,Key Point: Biot Savart law calculates magnetic field B = mu_0 I / (2 pi r) near a current carrying wire. [Summary],MISSING,0.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 1, Section 1.15"
REC-PHY-00155,Physics,Class 12,Electric Charges and Fields,Field Inside a Thin Spherical Shell,Electric field inside a uniformly charged thin spherical shell (r < R) is strictly zero (E = 0) because enclosed charge is zero.,core_concept,Note: A thin spherical shell carries total charge Q distributed on surface.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 1, Section 1.15.3"
REC-BIO-00622,Biology,Class 12,Molecular Basis of Inheritance,DNA Double Helix Structure,"Watson and Crick DNA double helix model features antiparallel polynucleotide chains with complementary base pairing (A=T with 2 H-bonds, G=C with 3 H-bonds).",definition,"Exam Revision: DNA double helix consists of two antiparallel sugar-phosphate backbones. Adenine pairs with Thymine via 2 hydrogen bonds, Guanine pairs with Cytosine via 3 hydrogen bonds. (Important for final exam)",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Biology, Chapter 6, Section 6.1"
REC-PHY-00161,Physics,Class 12,Electric Charges and Fields,Field Inside a Thin Spherical Shell,Electric field inside a uniformly charged thin spherical shell (r < R) is strictly zero (E = 0) because enclosed charge is zero.,core_concept,Spherical shell has surface charge density sigma.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 1, Section 1.15.3"
REC-BIO-00681,Biology,Class 12,Principles of Inheritance and Variation,Mendel's Law of Segregation,Mendel's Law of Segregation states that allele pairs separate during gamete formation so each gamete carries only one allele for each gene.,core_concept,Monohybrid cross produces a 3:1 phenotypic ratio in F2 generation.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Biology, Chapter 5, Section 5.2.1"
REC-PHY-00232,Physics,Class 12,Electromagnetic Induction,Faraday's Law of Induction,Induced electromotive force emf = - d(phi_B) / dt is proportional to negative rate of change of magnetic flux.,formula,Key Point: Refraction occurs when light passes between optically dense media. [Summary],MISSING,0.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 6, Section 6.3"
REC-CHE-00363,Chemistry,Class 12,Electrochemistry,Nernst Equation,Nernst equation for electrode potential E = E_0 - (RT / nF) * ln(Q) where Q is reaction quotient.,formula,Note: Faraday's first law of electrolysis states mass deposited is m = Z * Q.,MISSING,0.0,True,NCERT Textbooks,"NCERT Class 12 Chemistry Part 1, Chapter 3, Section 3.3"
REC-PHY-00194,Physics,Class 12,Electromagnetic Induction,Faraday's Law of Induction,Induced electromotive force emf = - d(phi_B) / dt is proportional to negative rate of change of magnetic flux.,formula,- Induced voltage = - dPhi / dt.,FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 6, Section 6.3"
REC-PHY-00056,Physics,Class 12,Electrostatic Potential and Capacitance,Energy Stored in a Capacitor,Electrostatic potential energy stored in a charged capacitor is U = (1/2) * C * V^2 = Q^2 / (2C).,formula,Key Point: The energy stored in a charged capacitor is U = 1/2 C V^2 or Q^2 / 2C. [Summary],FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 2, Section 2.10"
REC-PHY-00113,Physics,Class 12,Electric Charges and Fields,Field Due to Infinitely Long Straight Wire,Derivation of electric field due to infinitely long wire using Gauss's Law yielding E = lambda / (2 * pi * epsilon_0 * r).,derivation,A thin charged wire produces radial electric field outward.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 1, Section 1.15"
REC-MAT-00823,Mathematics,Class 12,Matrices and Determinants,Inverse of a Matrix,Inverse of a square matrix A exists if det(A) != 0 (non-singular) and is calculated by A^(-1) = (1 / det(A)) * adj(A).,formula,Inverse A^-1 = adj(A) / |A| ex=ts only if |A| != 0 (non-singular matrix).,FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Mathematics Part 1, Chapter 4, Section 4.5"
REC-CHE-00518,Chemistry,Class 11,States of Matter,Ideal Gas Equation,"Ideal gas equation P * V = n * R * T combines Boyle's law, Charles's law, and Avogadro's law for ideal gas behavior.",formula,Exam Revision: Dalton's law of partial pressures P_total = P1 + P2 + P3. (Important for final exam),MISSING,0.0,False,NCERT Textbooks,"NCERT Class 11 Chemistry Part 1, Chapter 5, Section 5.5"
REC-BIO-00710,Biology,Class 12,Principles of Inheritance and Variation,Mendel's Law of Segregation,Mendel's Law of Segregation states that allele pairs separate during gamete formation so each gamete carries only one allele for each gene.,core_concept,Exam Revision: Sex determination in humans depends on XX female and XY male chromosome combinations. (Important for final exam),MISSING,0.0,False,NCERT Textbooks,"NCERT Class 12 Biology, Chapter 5, Section 5.2.1"
REC-BIO-00742,Biology,Class 11,Biomolecules,Enzyme Action and Mechanism,Enzymes lower activation energy barrier to accelerate biochemical reactions via active site substrate binding (lock and key / induced fit).,process,Exam Revision: Active site of enzyme binds specific substrate molecules. (Important for final exam),PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Biology, Chapter 9, Section 9.8"
REC-GEO-01008,Geography,Class 11,Fundamentals of Physical Geography,Theory of Plate Tectonics,"Theory of plate tectonics explains large-scale movement of Earth's lithospheric plates over convective asthenosphere forming divergent, convergent, and transform boundaries.",core_concept,"Key Point: Plate tectonics: lithospheric plates float on asthenosphere, interacting along divergent (rift), convergent (trench/mountain), and transform faults. [Summary]",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 4, Section 4.4"
REC-GEO-01120,Geography,Class 11,Landforms and their Evolution,Agents of Gradation and River Landforms,"Running water as a geomorphic agent creates erosional landforms (V-shaped valleys, waterfalls, gorges) in youthful stage and depositional landforms (deltas, alluvial fans, levees) in old stage.",process,Key Point: Deltas are depositional landforms formed at river mouths. [Summary],PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 7, Section 7.2"
REC-PHY-00222,Physics,Class 12,Electromagnetic Induction,Faraday's Law of Induction,Induced electromotive force emf = - d(phi_B) / dt is proportional to negative rate of change of magnetic flux.,formula,Exam Revision: Self inductance of solenoid is L = mu_0 * N^2 * A / l. (Important for final exam),MISSING,0.0,True,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 6, Section 6.3"
REC-BIO-00587,Biology,Class 11,Photosynthesis in Higher Plants,Light Reaction and Photophosphorylation,"Non-cyclic photophosphorylation (Z-scheme) involves Photosystems II and I, water splitting (photolysis), ATP synthesis, and NADPH formation.",process,Note: Light reaction converts solar energy into chemical energy ATP.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Biology, Chapter 13, Section 13.6"
REC-GEO-01122,Geography,Class 11,Landforms and their Evolution,Agents of Gradation and River Landforms,"Running water as a geomorphic agent creates erosional landforms (V-shaped valleys, waterfalls, gorges) in youthful stage and depositional landforms (deltas, alluvial fans, levees) in old stage.",process,"- Glaciers form U-shaped glacial troughs, cirques, and moraines.",MISSING,0.0,True,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 7, Section 7.2"
REC-BIO-00578,Biology,Class 11,Photosynthesis in Higher Plants,Light Reaction and Photophosphorylation,"Non-cyclic photophosphorylation (Z-scheme) involves Photosystems II and I, water splitting (photolysis), ATP synthesis, and NADPH formation.",process,"- Z-scheme light reaction splits water into 2H+, 2e-, and O2, producing ATP & NADPH.",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Biology, Chapter 13, Section 13.6"
REC-BIO-00623,Biology,Class 12,Molecular Basis of Inheritance,DNA Double Helix Structure,"Watson and Crick DNA double helix model features antiparallel polynucleotide chains with complementary base pairing (A=T with 2 H-bonds, G=C with 3 H-bonds).",definition,"DNA double helix cons=ts of two antiparallel sugar-phosphate backbones. Adenine pairs with Thymine via 2 hydrogen bonds, Guanine pairs with Cytosine via 3 hydrogen bonds.",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Biology, Chapter 6, Section 6.1"
REC-GEO-01215,Geography,Class 11,Atmosphere and Climate,Atmospheric Pressure Belts and Planetary Winds,"Global atmospheric circulation features Equatorial Low (Doldrums), Subtropical Highs (Horse Latitudes), Subpolar Lows, and Polar Highs driving Trade Winds, Westerlies, and Easterlies.",core_concept,Coriol= force deflects winds to right in northern hem=phere and left in southern hem=phere.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 10, Section 10.4"
